Q28,Q39_Part_1,Q39_Part_2,Q39_Part_3,Q39_Part_4,Q39_Part_5,Q39_Part_6,Q39_Part_7,Q39_Part_8,Q39_Part_9,Q39_OTHER,Q40_Part_1,Q40_Part_2,Q40_Part_3,Q40_Part_4,Q40_Part_5,Q40_Part_6,Q40_Part_7,Q40_Part_8,Q40_Part_9,Q40_Part_10,Q40_Part_11,Q40_OTHER
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,,,,,,,
,,,, GitHub ,,,,,,,Coursera,edX,,DataCamp,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,I do not share my work publicly,,,,Kaggle Learn Courses,,,,,,,,,
,,,, GitHub ,,,,,,,,,Kaggle Learn Courses,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,,,
Other,,,, GitHub ,,,,,,,,,,,,,,LinkedIn Learning,,,,Other
,,,,,,,,,,,Coursera,,,,,,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,Coursera,,,DataCamp,,Udacity,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,,,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,,,,,
 Amazon Web Services (AWS) ,,,,,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,Udemy,,,,,
 VMware Cloud ,,,,,,, Colab ,,,,,,,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,,,,,,,Coursera,,,,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,, Kaggle ,,,,,Coursera,,Kaggle Learn Courses,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,Udacity,,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,,,Fast.ai,,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,,,,,University Courses (resulting in a university degree),,
,,,, GitHub ,, Kaggle ,,,,Other,Coursera,edX,Kaggle Learn Courses,DataCamp,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,,,,,,,,,,
, Plotly Dash ,,,,,,, Shiny ,,,Coursera,,,DataCamp,,,,,,,,
,,,, GitHub ,,,,,,,Coursera,,,,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
They all had a similarly enjoyable developer experience,,,,,, Kaggle , Colab ,,,,Coursera,edX,,,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,Coursera,,,,,,,,,,,
,,,, GitHub ,,,,,,,Coursera,,,,,Udacity,Udemy,,,,,
,,,, GitHub ,,,,,,,,,Kaggle Learn Courses,,,Udacity,Udemy,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,DataCamp,,,Udemy,,,,,
 Google Cloud Platform (GCP) ,,,,,,,,,I do not share my work publicly,,Coursera,,,,,,Udemy,,,,,
,,,, GitHub ,, Kaggle , Colab ,,,,,edX,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Google Cloud Platform (GCP) ,,,, GitHub , Personal blog ,,, Shiny ,,,Coursera,,,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,Udemy,LinkedIn Learning,,,,
 Amazon Web Services (AWS) ,,,,,,,,,I do not share my work publicly,,,,Kaggle Learn Courses,DataCamp,,,,,,,,
,,,,,,, Colab ,,,,Coursera,,,DataCamp,,Udacity,Udemy,,,,,
,,,, GitHub ,,,,,,,Coursera,edX,,DataCamp,,,Udemy,,,,,Other
,,,,,,,,,,,,,,,,,,,,,,
They all had a similarly enjoyable developer experience,,,, GitHub ,,,,,,,,,Kaggle Learn Courses,,Fast.ai,,,,,,,
,,,,,,,,,,,Coursera,edX,,DataCamp,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,DataCamp,,,,LinkedIn Learning,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,, Kaggle , Colab ,,,,,edX,,DataCamp,,,Udemy,,,,,
,,,,,,,,,,,,edX,Kaggle Learn Courses,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,edX,,,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,DataCamp,Fast.ai,Udacity,,,,University Courses (resulting in a university degree),,
They all had a similarly enjoyable developer experience,,,, GitHub ,, Kaggle ,,,,,,,,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,, Kaggle ,,,,,,,,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,,,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,,, Colab ,,,,,,Kaggle Learn Courses,DataCamp,,,Udemy,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,
,,,, GitHub ,,,,,,,,,Kaggle Learn Courses,,,,,,,,,Other
,,,,,,,,,,,Coursera,,,,,Udacity,Udemy,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,,,,Fast.ai,,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,DataCamp,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,Udemy,,,,,
,,,, GitHub ,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,DataCamp,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,,,,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,,,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,,,,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,,None,
They all had a similarly enjoyable developer experience,,,, GitHub ,, Kaggle ,,,,,Coursera,,,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,,,,,Udemy,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,,,,,,Udemy,,,,,Other
They all had a similarly enjoyable developer experience,,,, GitHub ,,,,,,,Coursera,,,DataCamp,,,Udemy,LinkedIn Learning,,University Courses (resulting in a university degree),,
 Oracle Cloud ,, Streamlit ,,, Personal blog , Kaggle ,,,,,Coursera,,,,,Udacity,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub , Personal blog , Kaggle , Colab ,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,, Colab ,,,,,edX,,,,,,,,,,
None were satisfactory,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,,Fast.ai,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,, Shiny ,,,,,,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,,,,,,,,,,,None,
,,,,,,,,,,,Coursera,,,DataCamp,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,Coursera,,,,Fast.ai,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,,,,DataCamp,,,,,,,,
,,,,,,,,,,,Coursera,edX,,,,Udacity,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,Coursera,,Kaggle Learn Courses,,,,,,,,,
 Amazon Web Services (AWS) ,,,,,,,,,I do not share my work publicly,,,,,,,,,,,,None,
 Microsoft Azure ,,,, GitHub ,,, Colab ,,,,Coursera,edX,Kaggle Learn Courses,,,,,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,,,Kaggle Learn Courses,,,Udacity,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,,Kaggle Learn Courses,,Fast.ai,Udacity,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,,,Fast.ai,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Other
,,,,,, Kaggle ,,,,,Coursera,,,,,,,,,,,
 Microsoft Azure ,,,,, Personal blog , Kaggle ,,,,,Coursera,,,,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,,,Fast.ai,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,,,,Udemy,,,,,
 Google Cloud Platform (GCP) ,,,,,,,,,I do not share my work publicly,,,,Kaggle Learn Courses,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,DataCamp,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,,,,Other,,,Kaggle Learn Courses,DataCamp,,Udacity,,,,,,
,,,, GitHub , Personal blog , Kaggle , Colab ,,,,,,,,,Udacity,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,Other
,,,,,,,,,,,,,,,,,,,,,,Other
,,,,,,,,,,,Coursera,,,,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,,,,,,,,,,,None,
,,,,,,,,,I do not share my work publicly,,,,Kaggle Learn Courses,DataCamp,,,,,,University Courses (resulting in a university degree),,
They all had a similarly enjoyable developer experience,, Streamlit ,, GitHub , Personal blog , Kaggle , Colab ,,,,Coursera,edX,,DataCamp,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub ,,, Colab ,,,,Coursera,,,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,,,LinkedIn Learning,,,,
 Amazon Web Services (AWS) ,, Streamlit ,, GitHub ,,, Colab ,,,,,,,,,,,,,,None,
,,,,,, Kaggle ,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,Udacity,,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,Udemy,,,University Courses (resulting in a university degree),,Other
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,,DataCamp,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub , Personal blog , Kaggle , Colab ,,,,,,,,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,Udacity,,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,,,,Udacity,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,Fast.ai,Udacity,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,,,Udacity,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,,,,DataCamp,,,,,,,,Other
They all had a similarly enjoyable developer experience,,,, GitHub ,, Kaggle ,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,LinkedIn Learning,,,,
They all had a similarly enjoyable developer experience,,,, GitHub ,,, Colab ,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,DataCamp,,,Udemy,,,,,
,,,,,,,,,I do not share my work publicly,,,,,,,,,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
 Google Cloud Platform (GCP) ,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,, Kaggle ,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Microsoft Azure ,,,,,,,,,I do not share my work publicly,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,Udemy,,,,,
,,,,,,,,,,,,,,,Fast.ai,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,DataCamp,,,,,,,,
,,,,,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
None were satisfactory, Plotly Dash , Streamlit ,, GitHub ,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,DataCamp,,,,,,,,
,,,,,,,,,,,,,,,,,Udemy,,,,,
 Amazon Web Services (AWS) ,,,,,,,,,I do not share my work publicly,,Coursera,,,,Fast.ai,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,, Kaggle ,,,,,,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,Udacity,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,Other
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
, Plotly Dash ,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub , Personal blog , Kaggle ,,,,,Coursera,,,,,Udacity,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,LinkedIn Learning,,,,
,,,, GitHub ,,,,,,,,,,,,,Udemy,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,,Udemy,LinkedIn Learning,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,,,,,Udemy,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,DataCamp,,,,,,,,
 Amazon Web Services (AWS) ,,,,,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,,,Udacity,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,,,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,,Udemy,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,,,,DataCamp,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,University Courses (resulting in a university degree),,
,,,, GitHub ,,,,,,,,,,,,,,,,,,Other
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,,,,Udacity,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,,,,,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
They all had a similarly enjoyable developer experience,,,,,,,,,I do not share my work publicly,,Coursera,,,,,Udacity,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,,,,,,,
 Google Cloud Platform (GCP) ,,,, GitHub ,,,,,,,,,,,,,,LinkedIn Learning,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,,,,,,,
 Oracle Cloud ,,,, GitHub ,, Kaggle ,,,,,,,Kaggle Learn Courses,,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub ,,,,,,,Coursera,,,,,,,,,,,
 Oracle Cloud ,,,,,,,,,I do not share my work publicly,,Coursera,edX,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,LinkedIn Learning,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,None,
 Amazon Web Services (AWS) ,,,,,,,,,I do not share my work publicly,,,,,,,,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,,,,,,,I do not share my work publicly,,Coursera,,Kaggle Learn Courses,DataCamp,,,Udemy,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,edX,,DataCamp,Fast.ai,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
 Amazon Web Services (AWS) ,,,, GitHub ,, Kaggle ,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,LinkedIn Learning,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,, GitHub ,,,,,,,,,Kaggle Learn Courses,,,Udacity,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,DataCamp,,,Udemy,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,Kaggle Learn Courses,,Fast.ai,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,, Kaggle ,,,,Other,,,,DataCamp,,,,,,University Courses (resulting in a university degree),,Other
 Google Cloud Platform (GCP) ,,,, GitHub ,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub ,, Kaggle ,,,,,Coursera,,Kaggle Learn Courses,,,,Udemy,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,edX,,DataCamp,,,Udemy,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,I do not share my work publicly,,Coursera,,,DataCamp,,Udacity,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,,,,,,,Udemy,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,edX,,,,,,,,,,Other
,,,, GitHub ,,,,,,,Coursera,,,,,,Udemy,LinkedIn Learning,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,Udacity,,,,,,
,,,, GitHub ,,,,,,,Coursera,,,,,,Udemy,,,,,
,, Streamlit ,, GitHub ,,, Colab ,,,,Coursera,,,,,,,,,,,Other
,,,, GitHub ,, Kaggle ,,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,Coursera,,,,,,,,,,,
,,,,,,,, Shiny ,,,Coursera,,Kaggle Learn Courses,DataCamp,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,Other
 Amazon Web Services (AWS) ,,,, GitHub ,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,,,Udacity,Udemy,,,,,
,,,,,,,,,,,,edX,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Coursera,,,,,,,LinkedIn Learning,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,,University Courses (resulting in a university degree),,
 Microsoft Azure ,, Streamlit ,, GitHub ,, Kaggle , Colab ,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,Fast.ai,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,,,Kaggle Learn Courses,,,,Udemy,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub , Personal blog , Kaggle ,,,,,Coursera,,Kaggle Learn Courses,,Fast.ai,,,,,,,
 Microsoft Azure ,,,, GitHub , Personal blog , Kaggle ,,,,,Coursera,,Kaggle Learn Courses,DataCamp,,Udacity,Udemy,LinkedIn Learning,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,Kaggle Learn Courses,DataCamp,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,,,,,,
,,,, GitHub ,,, Colab ,,,,Coursera,edX,Kaggle Learn Courses,,,Udacity,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Other,,,,,,,,,,,,Other
 Amazon Web Services (AWS) ,,,, GitHub ,, Kaggle ,,,,,,edX,,,,,,,,University Courses (resulting in a university degree),,
,,,,,,,,,,,Coursera,edX,Kaggle Learn Courses,,,Udacity,,,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)",,,
,,,,,,,,,,,,,,,,,,,,,None,
,,,,,,,,,,,,,,,,,Udemy,,,,,
,,,, GitHub ,,,,,,,Coursera,,Kaggle Learn Courses,,,Udacity,,,,,,
,,,, GitHub ,,,,,,,Coursera,,Kaggle Learn Courses,,,,,,,,,
,,,,,,,,,,,,,,,,,Udemy,,,,,
,,,,,,,,,I do not share my work publicly,,Coursera,,,,,,,LinkedIn Learning,,University Courses (resulting in a university degree),,Other
