,index,age,gender
12403,12403,25-29,Man
12404,12404,22-24,Man
12405,12405,55-59,Man
12406,12406,30-34,Man
12407,12407,25-29,Woman
12408,12408,55-59,Man
12409,12409,22-24,Man
12410,12410,35-39,Woman
12411,12411,45-49,Man
12412,12412,60-69,Man
12413,12413,18-21,Woman
12414,12414,22-24,Man
12415,12415,18-21,Man
12416,12416,50-54,Man
12417,12417,25-29,Man
12418,12418,25-29,Man
12419,12419,40-44,Man
12420,12420,30-34,Man
12421,12421,40-44,Man
12422,12422,60-69,Man
12423,12423,25-29,Woman
12424,12424,25-29,Man
12425,12425,45-49,Man
12426,12426,25-29,Man
12427,12427,50-54,Man
12428,12428,25-29,Woman
12429,12429,18-21,Man
12430,12430,18-21,Man
12431,12431,22-24,Man
12432,12432,22-24,Man
12433,12433,35-39,Woman
12434,12434,18-21,Man
12435,12435,45-49,Man
12436,12436,30-34,Man
12437,12437,40-44,Man
12438,12438,22-24,Woman
12439,12439,22-24,Man
12440,12440,22-24,Woman
12441,12441,25-29,Man
12442,12442,35-39,Man
12443,12443,30-34,Man
12444,12444,22-24,Man
12445,12445,70+,Man
12446,12446,22-24,Man
12447,12447,25-29,Man
12448,12448,50-54,Man
12449,12449,25-29,Woman
12450,12450,40-44,Man
12451,12451,18-21,Man
12452,12452,18-21,Man
12453,12453,25-29,Man
12454,12454,22-24,Woman
12455,12455,18-21,Prefer not to say
12456,12456,25-29,Man
12457,12457,22-24,Woman
12458,12458,35-39,Man
12459,12459,35-39,Man
12460,12460,50-54,Man
12461,12461,55-59,Man
12462,12462,35-39,Man
12463,12463,40-44,Man
12464,12464,18-21,Man
12465,12465,35-39,Man
12466,12466,40-44,Man
12467,12467,22-24,Man
12468,12468,18-21,Man
12469,12469,18-21,Man
12470,12470,35-39,Woman
12471,12471,40-44,Man
12472,12472,25-29,Man
12473,12473,25-29,Man
12474,12474,22-24,Man
12475,12475,50-54,Man
12476,12476,25-29,Man
12477,12477,50-54,Man
12478,12478,18-21,Man
12479,12479,22-24,Man
12480,12480,22-24,Man
12481,12481,25-29,Man
12482,12482,35-39,Prefer not to say
12483,12483,25-29,Man
12484,12484,45-49,Woman
12485,12485,18-21,Woman
12486,12486,35-39,Man
12487,12487,45-49,Man
12488,12488,18-21,Man
12489,12489,22-24,Man
12490,12490,25-29,Man
12491,12491,35-39,Man
12492,12492,40-44,Woman
12493,12493,22-24,Man
12494,12494,30-34,Man
12495,12495,35-39,Woman
12496,12496,30-34,Woman
12497,12497,18-21,Man
12498,12498,25-29,Woman
12499,12499,25-29,Man
12500,12500,18-21,Man
12501,12501,45-49,Woman
12502,12502,35-39,Man
12503,12503,35-39,Man
12504,12504,40-44,Man
12505,12505,25-29,Man
12506,12506,22-24,Man
12507,12507,18-21,Man
12508,12508,45-49,Man
12509,12509,35-39,Man
12510,12510,18-21,Man
12511,12511,25-29,Man
12512,12512,25-29,Man
12513,12513,30-34,Man
12514,12514,22-24,Woman
12515,12515,18-21,Man
12516,12516,25-29,Man
12517,12517,30-34,Woman
12518,12518,30-34,Man
12519,12519,70+,Man
12520,12520,25-29,Man
12521,12521,45-49,Man
12522,12522,30-34,Man
12523,12523,25-29,Man
12524,12524,22-24,Man
12525,12525,18-21,Woman
12526,12526,22-24,Man
12527,12527,18-21,Woman
12528,12528,35-39,Man
12529,12529,35-39,Man
12530,12530,22-24,Man
12531,12531,18-21,Man
12532,12532,25-29,Man
12533,12533,18-21,Woman
12534,12534,25-29,Man
12535,12535,25-29,Man
12536,12536,55-59,Man
12537,12537,22-24,Man
12538,12538,50-54,Woman
12539,12539,22-24,Woman
12540,12540,18-21,Man
12541,12541,22-24,Man
12542,12542,18-21,Man
12543,12543,30-34,Man
12544,12544,25-29,Woman
12545,12545,18-21,Man
12546,12546,22-24,Man
12547,12547,25-29,Man
12548,12548,25-29,Woman
12549,12549,25-29,Man
12550,12550,25-29,Man
12551,12551,25-29,Man
12552,12552,45-49,Man
12553,12553,22-24,Man
12554,12554,18-21,Woman
12555,12555,25-29,Man
12556,12556,22-24,Man
12557,12557,18-21,Man
12558,12558,18-21,Man
12559,12559,25-29,Woman
12560,12560,18-21,Man
12561,12561,25-29,Man
12562,12562,22-24,Woman
12563,12563,18-21,Man
12564,12564,40-44,Woman
12565,12565,22-24,Man
12566,12566,18-21,Man
12567,12567,30-34,Man
12568,12568,18-21,Man
12569,12569,22-24,Man
12570,12570,22-24,Man
12571,12571,45-49,Woman
12572,12572,25-29,Woman
12573,12573,35-39,Man
12574,12574,30-34,Man
12575,12575,18-21,Woman
12576,12576,22-24,Woman
12577,12577,35-39,Man
12578,12578,30-34,Man
12579,12579,22-24,Woman
12580,12580,25-29,Man
12581,12581,18-21,Man
12582,12582,25-29,Man
12583,12583,25-29,Man
12584,12584,30-34,Man
12585,12585,45-49,Man
12586,12586,45-49,Man
12587,12587,18-21,Woman
12588,12588,30-34,Man
12589,12589,18-21,Man
12590,12590,45-49,Man
12591,12591,18-21,Man
12592,12592,45-49,Prefer not to say
12593,12593,30-34,Man
12594,12594,25-29,Man
12595,12595,18-21,Woman
12596,12596,18-21,Man
12597,12597,18-21,Woman
12598,12598,25-29,Man
12599,12599,30-34,Woman
12600,12600,18-21,Man
12601,12601,25-29,Man
12602,12602,30-34,Man
12603,12603,30-34,Man
12604,12604,22-24,Woman
12605,12605,40-44,Man
12606,12606,18-21,Man
12607,12607,30-34,Man
12608,12608,40-44,Man
12609,12609,18-21,Woman
12610,12610,25-29,Man
12611,12611,50-54,Man
12612,12612,35-39,Woman
12613,12613,18-21,Man
12614,12614,45-49,Man
12615,12615,22-24,Man
12616,12616,25-29,Man
12617,12617,25-29,Man
12618,12618,30-34,Man
12619,12619,25-29,Man
12620,12620,40-44,Man
12621,12621,40-44,Man
12622,12622,22-24,Man
12623,12623,25-29,Man
12624,12624,25-29,Woman
12625,12625,25-29,Man
12626,12626,35-39,Man
12627,12627,18-21,Woman
12628,12628,22-24,Man
12629,12629,25-29,Man
12630,12630,25-29,Man
12631,12631,25-29,Man
12632,12632,18-21,Man
12633,12633,22-24,Man
12634,12634,35-39,Woman
12635,12635,30-34,Man
12636,12636,25-29,Man
12637,12637,40-44,Man
12638,12638,18-21,Man
12639,12639,25-29,Woman
12640,12640,30-34,Prefer not to say
12641,12641,30-34,Man
12642,12642,22-24,Man
12643,12643,45-49,Man
12644,12644,25-29,Man
12645,12645,45-49,Man
12646,12646,18-21,Man
12647,12647,18-21,Man
12648,12648,60-69,Prefer not to say
12649,12649,18-21,Woman
12650,12650,22-24,Woman
12651,12651,22-24,Man
12652,12652,18-21,Woman
12653,12653,25-29,Man
12654,12654,18-21,Woman
12655,12655,50-54,Man
12656,12656,25-29,Man
12657,12657,25-29,Man
12658,12658,18-21,Man
12659,12659,18-21,Woman
12660,12660,35-39,Man
12661,12661,30-34,Man
12662,12662,18-21,Man
12663,12663,25-29,Man
12664,12664,22-24,Man
12665,12665,30-34,Man
12666,12666,30-34,Man
12667,12667,18-21,Man
12668,12668,22-24,Man
12669,12669,35-39,Man
12670,12670,25-29,Man
12671,12671,50-54,Man
12672,12672,35-39,Man
12673,12673,30-34,Man
12674,12674,50-54,Man
12675,12675,25-29,Man
12676,12676,18-21,Man
12677,12677,25-29,Man
12678,12678,25-29,Man
12679,12679,18-21,Woman
12680,12680,50-54,Man
12681,12681,18-21,Man
12682,12682,18-21,Man
12683,12683,25-29,Man
12684,12684,25-29,Man
12685,12685,50-54,Man
12686,12686,25-29,Woman
12687,12687,30-34,Woman
12688,12688,35-39,Man
12689,12689,25-29,Man
12690,12690,40-44,Man
12691,12691,18-21,Man
12692,12692,18-21,Man
12693,12693,18-21,Man
12694,12694,18-21,Man
12695,12695,18-21,Man
12696,12696,22-24,Man
12697,12697,18-21,Man
12698,12698,25-29,Man
12699,12699,25-29,Man
12700,12700,18-21,Prefer not to say
12701,12701,30-34,Man
12702,12702,40-44,Man
12703,12703,22-24,Woman
12704,12704,40-44,Woman
12705,12705,18-21,Man
12706,12706,45-49,Man
12707,12707,50-54,Man
12708,12708,45-49,Woman
12709,12709,22-24,Man
12710,12710,25-29,Man
12711,12711,55-59,Man
12712,12712,30-34,Man
12713,12713,25-29,Woman
12714,12714,40-44,Man
12715,12715,45-49,Man
12716,12716,25-29,Man
12717,12717,40-44,Man
12718,12718,22-24,Man
12719,12719,18-21,Man
12720,12720,18-21,Woman
12721,12721,35-39,Man
12722,12722,18-21,Woman
12723,12723,50-54,Man
12724,12724,30-34,Woman
12725,12725,70+,Man
12726,12726,22-24,Man
12727,12727,18-21,Man
12728,12728,22-24,Woman
12729,12729,25-29,Man
12730,12730,22-24,Man
12731,12731,25-29,Man
12732,12732,40-44,Man
12733,12733,30-34,Man
12734,12734,22-24,Man
12735,12735,30-34,Man
12736,12736,25-29,Man
12737,12737,45-49,Man
12738,12738,18-21,Man
12739,12739,18-21,Man
12740,12740,18-21,Man
12741,12741,18-21,Man
12742,12742,35-39,Man
12743,12743,25-29,Man
12744,12744,18-21,Man
12745,12745,22-24,Man
12746,12746,22-24,Man
12747,12747,35-39,Man
12748,12748,25-29,Man
12749,12749,35-39,Man
12750,12750,25-29,Man
12751,12751,25-29,Man
12752,12752,30-34,Man
12753,12753,35-39,Man
12754,12754,25-29,Woman
12755,12755,22-24,Man
12756,12756,50-54,Man
12757,12757,18-21,Man
12758,12758,40-44,Man
12759,12759,35-39,Man
12760,12760,25-29,Man
12761,12761,40-44,Man
12762,12762,30-34,Prefer not to say
12763,12763,40-44,Woman
12764,12764,22-24,Man
12765,12765,30-34,Man
12766,12766,22-24,Man
12767,12767,18-21,Woman
12768,12768,25-29,Man
12769,12769,18-21,Woman
12770,12770,25-29,Man
12771,12771,18-21,Man
12772,12772,18-21,Man
12773,12773,22-24,Prefer to self-describe
12774,12774,45-49,Man
12775,12775,55-59,Woman
12776,12776,22-24,Man
12777,12777,18-21,Woman
12778,12778,40-44,Man
12779,12779,22-24,Man
12780,12780,18-21,Man
12781,12781,25-29,Man
12782,12782,50-54,Man
12783,12783,22-24,Woman
12784,12784,30-34,Man
12785,12785,35-39,Woman
12786,12786,18-21,Man
12787,12787,40-44,Woman
12788,12788,22-24,Woman
12789,12789,35-39,Man
12790,12790,25-29,Man
12791,12791,45-49,Man
12792,12792,25-29,Man
12793,12793,30-34,Man
12794,12794,18-21,Man
12795,12795,35-39,Man
12796,12796,25-29,Man
12797,12797,30-34,Woman
12798,12798,25-29,Man
12799,12799,25-29,Man
12800,12800,18-21,Man
12801,12801,35-39,Man
12802,12802,18-21,Man
12803,12803,22-24,Man
12804,12804,35-39,Man
12805,12805,45-49,Prefer not to say
12806,12806,35-39,Man
12807,12807,18-21,Man
12808,12808,35-39,Man
12809,12809,40-44,Woman
12810,12810,30-34,Man
12811,12811,22-24,Man
12812,12812,18-21,Woman
12813,12813,18-21,Man
12814,12814,22-24,Man
12815,12815,22-24,Woman
12816,12816,18-21,Man
12817,12817,25-29,Man
12818,12818,35-39,Man
12819,12819,22-24,Man
12820,12820,35-39,Woman
12821,12821,45-49,Man
12822,12822,25-29,Man
12823,12823,35-39,Woman
12824,12824,22-24,Woman
12825,12825,25-29,Woman
12826,12826,30-34,Man
12827,12827,25-29,Man
12828,12828,30-34,Man
12829,12829,18-21,Man
12830,12830,22-24,Woman
12831,12831,22-24,Woman
12832,12832,18-21,Man
12833,12833,25-29,Woman
12834,12834,18-21,Man
12835,12835,22-24,Man
12836,12836,35-39,Man
12837,12837,25-29,Man
12838,12838,18-21,Woman
12839,12839,25-29,Man
12840,12840,25-29,Man
12841,12841,35-39,Man
12842,12842,30-34,Man
12843,12843,35-39,Man
12844,12844,22-24,Man
12845,12845,22-24,Man
12846,12846,50-54,Man
12847,12847,22-24,Man
12848,12848,35-39,Man
12849,12849,30-34,Man
12850,12850,22-24,Man
12851,12851,45-49,Man
12852,12852,70+,Man
12853,12853,50-54,Man
12854,12854,25-29,Man
12855,12855,25-29,Man
12856,12856,40-44,Man
12857,12857,40-44,Man
12858,12858,35-39,Man
12859,12859,25-29,Woman
12860,12860,40-44,Man
12861,12861,35-39,Woman
12862,12862,18-21,Man
12863,12863,35-39,Man
12864,12864,55-59,Woman
12865,12865,45-49,Man
12866,12866,35-39,Man
12867,12867,60-69,Man
12868,12868,22-24,Man
12869,12869,25-29,Woman
12870,12870,22-24,Man
12871,12871,25-29,Man
12872,12872,40-44,Man
12873,12873,22-24,Man
12874,12874,22-24,Man
12875,12875,35-39,Man
12876,12876,22-24,Woman
12877,12877,40-44,Man
12878,12878,25-29,Man
12879,12879,22-24,Man
12880,12880,30-34,Woman
12881,12881,18-21,Man
12882,12882,18-21,Man
12883,12883,18-21,Woman
12884,12884,50-54,Man
12885,12885,55-59,Man
12886,12886,18-21,Man
12887,12887,40-44,Woman
12888,12888,18-21,Man
12889,12889,25-29,Man
12890,12890,18-21,Man
12891,12891,18-21,Man
12892,12892,22-24,Man
12893,12893,55-59,Man
12894,12894,60-69,Man
12895,12895,25-29,Man
12896,12896,22-24,Man
12897,12897,30-34,Man
12898,12898,22-24,Man
12899,12899,35-39,Man
12900,12900,18-21,Man
12901,12901,45-49,Woman
12902,12902,30-34,Man
12903,12903,18-21,Man
12904,12904,22-24,Man
12905,12905,30-34,Man
12906,12906,18-21,Man
12907,12907,30-34,Prefer not to say
12908,12908,55-59,Man
12909,12909,55-59,Man
12910,12910,30-34,Man
12911,12911,30-34,Man
12912,12912,18-21,Woman
12913,12913,18-21,Man
12914,12914,30-34,Prefer not to say
12915,12915,40-44,Man
12916,12916,25-29,Man
12917,12917,35-39,Man
12918,12918,30-34,Man
12919,12919,55-59,Man
12920,12920,40-44,Man
12921,12921,25-29,Man
12922,12922,25-29,Man
12923,12923,35-39,Man
12924,12924,30-34,Man
12925,12925,18-21,Man
12926,12926,18-21,Man
12927,12927,25-29,Man
12928,12928,22-24,Man
12929,12929,25-29,Man
12930,12930,18-21,Man
12931,12931,25-29,Woman
12932,12932,30-34,Woman
12933,12933,55-59,Man
12934,12934,30-34,Man
12935,12935,25-29,Man
12936,12936,30-34,Man
12937,12937,30-34,Man
12938,12938,30-34,Man
12939,12939,35-39,Woman
12940,12940,18-21,Man
12941,12941,35-39,Man
12942,12942,18-21,Man
12943,12943,25-29,Man
12944,12944,50-54,Man
12945,12945,25-29,Man
12946,12946,25-29,Man
12947,12947,18-21,Man
12948,12948,25-29,Man
12949,12949,60-69,Man
12950,12950,18-21,Man
12951,12951,22-24,Man
12952,12952,30-34,Woman
12953,12953,40-44,Man
12954,12954,22-24,Man
12955,12955,30-34,Woman
12956,12956,22-24,Woman
12957,12957,22-24,Man
12958,12958,45-49,Man
12959,12959,25-29,Man
12960,12960,18-21,Man
12961,12961,40-44,Man
12962,12962,25-29,Man
12963,12963,25-29,Man
12964,12964,50-54,Man
12965,12965,30-34,Man
12966,12966,22-24,Man
12967,12967,30-34,Man
12968,12968,25-29,Woman
12969,12969,30-34,Man
12970,12970,50-54,Man
12971,12971,18-21,Woman
12972,12972,35-39,Man
12973,12973,22-24,Woman
12974,12974,18-21,Man
12975,12975,25-29,Man
12976,12976,25-29,Woman
12977,12977,25-29,Man
12978,12978,25-29,Woman
12979,12979,18-21,Woman
12980,12980,60-69,Prefer not to say
12981,12981,25-29,Woman
12982,12982,35-39,Woman
12983,12983,50-54,Man
12984,12984,22-24,Man
12985,12985,30-34,Man
12986,12986,18-21,Man
12987,12987,35-39,Man
12988,12988,25-29,Man
12989,12989,35-39,Woman
12990,12990,18-21,Man
12991,12991,40-44,Man
12992,12992,40-44,Man
12993,12993,40-44,Man
12994,12994,25-29,Woman
12995,12995,18-21,Man
12996,12996,35-39,Man
12997,12997,18-21,Man
12998,12998,60-69,Man
12999,12999,35-39,Man
13000,13000,18-21,Man
13001,13001,30-34,Man
13002,13002,50-54,Man
13003,13003,25-29,Man
13004,13004,18-21,Man
13005,13005,18-21,Man
13006,13006,18-21,Man
13007,13007,18-21,Man
13008,13008,45-49,Man
13009,13009,40-44,Man
13010,13010,50-54,Man
13011,13011,30-34,Man
13012,13012,60-69,Man
13013,13013,35-39,Man
13014,13014,18-21,Man
13015,13015,55-59,Man
13016,13016,45-49,Man
13017,13017,22-24,Man
13018,13018,30-34,Man
13019,13019,30-34,Woman
13020,13020,45-49,Man
13021,13021,18-21,Woman
13022,13022,30-34,Man
13023,13023,40-44,Man
13024,13024,18-21,Man
13025,13025,22-24,Man
13026,13026,45-49,Man
13027,13027,18-21,Man
13028,13028,18-21,Man
13029,13029,45-49,Woman
13030,13030,25-29,Prefer not to say
13031,13031,18-21,Woman
13032,13032,40-44,Man
13033,13033,25-29,Man
13034,13034,35-39,Man
13035,13035,18-21,Man
13036,13036,35-39,Man
13037,13037,25-29,Man
13038,13038,25-29,Man
13039,13039,45-49,Woman
13040,13040,70+,Man
13041,13041,25-29,Man
13042,13042,55-59,Man
13043,13043,50-54,Man
13044,13044,35-39,Man
13045,13045,18-21,Man
13046,13046,25-29,Man
13047,13047,30-34,Man
13048,13048,50-54,Woman
13049,13049,22-24,Prefer to self-describe
13050,13050,22-24,Man
13051,13051,25-29,Man
13052,13052,22-24,Woman
13053,13053,30-34,Man
13054,13054,22-24,Man
13055,13055,55-59,Man
13056,13056,45-49,Man
13057,13057,45-49,Woman
13058,13058,30-34,Man
13059,13059,18-21,Man
13060,13060,35-39,Woman
13061,13061,22-24,Woman
13062,13062,18-21,Man
13063,13063,22-24,Woman
13064,13064,30-34,Man
13065,13065,25-29,Man
13066,13066,35-39,Man
13067,13067,35-39,Man
13068,13068,40-44,Man
13069,13069,18-21,Man
13070,13070,25-29,Man
13071,13071,45-49,Man
13072,13072,35-39,Man
13073,13073,25-29,Man
13074,13074,25-29,Man
13075,13075,18-21,Man
13076,13076,22-24,Prefer to self-describe
13077,13077,22-24,Man
13078,13078,30-34,Woman
13079,13079,40-44,Man
13080,13080,45-49,Man
13081,13081,25-29,Man
13082,13082,60-69,Man
13083,13083,18-21,Man
13084,13084,22-24,Man
13085,13085,25-29,Man
13086,13086,60-69,Man
13087,13087,25-29,Man
13088,13088,25-29,Woman
13089,13089,18-21,Man
13090,13090,30-34,Man
13091,13091,35-39,Woman
13092,13092,22-24,Man
13093,13093,50-54,Man
13094,13094,22-24,Man
13095,13095,25-29,Man
13096,13096,18-21,Man
13097,13097,35-39,Woman
13098,13098,35-39,Man
13099,13099,30-34,Woman
13100,13100,18-21,Woman
13101,13101,18-21,Man
13102,13102,22-24,Man
13103,13103,22-24,Man
13104,13104,18-21,Woman
13105,13105,22-24,Man
13106,13106,25-29,Man
13107,13107,35-39,Man
13108,13108,35-39,Man
13109,13109,22-24,Man
13110,13110,55-59,Woman
13111,13111,40-44,Man
13112,13112,18-21,Man
13113,13113,35-39,Man
13114,13114,18-21,Woman
13115,13115,25-29,Woman
13116,13116,25-29,Man
13117,13117,18-21,Man
13118,13118,30-34,Man
13119,13119,30-34,Man
13120,13120,30-34,Man
13121,13121,22-24,Woman
13122,13122,30-34,Woman
13123,13123,18-21,Woman
13124,13124,18-21,Man
13125,13125,30-34,Man
13126,13126,22-24,Man
13127,13127,22-24,Man
13128,13128,22-24,Woman
13129,13129,40-44,Man
13130,13130,45-49,Man
13131,13131,18-21,Man
13132,13132,25-29,Man
13133,13133,25-29,Man
13134,13134,30-34,Man
13135,13135,40-44,Man
13136,13136,22-24,Man
13137,13137,35-39,Man
13138,13138,22-24,Woman
13139,13139,25-29,Man
13140,13140,35-39,Man
13141,13141,55-59,Man
13142,13142,35-39,Woman
13143,13143,35-39,Man
13144,13144,25-29,Man
13145,13145,18-21,Man
13146,13146,25-29,Man
13147,13147,22-24,Woman
13148,13148,18-21,Woman
13149,13149,25-29,Man
13150,13150,30-34,Man
13151,13151,18-21,Man
13152,13152,25-29,Woman
13153,13153,25-29,Man
13154,13154,18-21,Man
13155,13155,60-69,Man
13156,13156,45-49,Man
13157,13157,35-39,Man
13158,13158,25-29,Man
13159,13159,25-29,Man
13160,13160,25-29,Man
13161,13161,40-44,Prefer not to say
13162,13162,22-24,Man
13163,13163,18-21,Man
13164,13164,35-39,Man
13165,13165,22-24,Man
13166,13166,25-29,Man
13167,13167,60-69,Man
13168,13168,50-54,Man
13169,13169,25-29,Man
13170,13170,22-24,Man
13171,13171,22-24,Man
13172,13172,25-29,Woman
13173,13173,18-21,Man
13174,13174,45-49,Man
13175,13175,35-39,Man
13176,13176,25-29,Woman
13177,13177,35-39,Woman
13178,13178,22-24,Man
13179,13179,22-24,Man
13180,13180,45-49,Man
13181,13181,30-34,Woman
13182,13182,25-29,Man
13183,13183,30-34,Man
13184,13184,30-34,Man
13185,13185,25-29,Man
13186,13186,35-39,Man
13187,13187,25-29,Woman
13188,13188,35-39,Man
13189,13189,60-69,Man
13190,13190,22-24,Man
13191,13191,25-29,Man
13192,13192,18-21,Man
13193,13193,35-39,Man
13194,13194,25-29,Man
13195,13195,18-21,Woman
13196,13196,18-21,Woman
13197,13197,35-39,Man
13198,13198,45-49,Man
13199,13199,30-34,Man
13200,13200,22-24,Man
13201,13201,50-54,Man
13202,13202,25-29,Man
13203,13203,18-21,Man
13204,13204,35-39,Man
13205,13205,25-29,Man
13206,13206,25-29,Man
13207,13207,22-24,Woman
13208,13208,22-24,Man
13209,13209,25-29,Woman
13210,13210,18-21,Man
13211,13211,22-24,Woman
13212,13212,35-39,Woman
13213,13213,25-29,Woman
13214,13214,25-29,Man
13215,13215,25-29,Man
13216,13216,25-29,Man
13217,13217,30-34,Man
13218,13218,25-29,Woman
13219,13219,22-24,Man
13220,13220,18-21,Man
13221,13221,22-24,Woman
13222,13222,22-24,Man
13223,13223,25-29,Man
13224,13224,50-54,Man
13225,13225,18-21,Man
13226,13226,55-59,Man
13227,13227,55-59,Man
13228,13228,18-21,Man
13229,13229,18-21,Man
13230,13230,18-21,Man
13231,13231,22-24,Man
13232,13232,35-39,Man
13233,13233,25-29,Man
13234,13234,40-44,Man
13235,13235,35-39,Man
13236,13236,25-29,Woman
13237,13237,60-69,Man
13238,13238,22-24,Man
13239,13239,40-44,Woman
13240,13240,30-34,Man
13241,13241,30-34,Man
13242,13242,35-39,Nonbinary
13243,13243,22-24,Man
13244,13244,45-49,Man
13245,13245,30-34,Man
13246,13246,22-24,Woman
13247,13247,35-39,Man
13248,13248,30-34,Woman
13249,13249,22-24,Woman
13250,13250,30-34,Man
13251,13251,30-34,Man
13252,13252,35-39,Man
13253,13253,25-29,Prefer not to say
13254,13254,40-44,Man
13255,13255,30-34,Man
13256,13256,55-59,Man
13257,13257,22-24,Man
13258,13258,40-44,Man
13259,13259,25-29,Man
13260,13260,18-21,Woman
13261,13261,18-21,Woman
13262,13262,35-39,Man
13263,13263,30-34,Man
13264,13264,40-44,Man
13265,13265,18-21,Man
13266,13266,18-21,Man
13267,13267,18-21,Man
13268,13268,18-21,Man
13269,13269,55-59,Man
13270,13270,22-24,Man
13271,13271,25-29,Man
13272,13272,18-21,Man
13273,13273,22-24,Woman
13274,13274,18-21,Woman
13275,13275,22-24,Man
13276,13276,22-24,Man
13277,13277,18-21,Man
13278,13278,35-39,Man
13279,13279,25-29,Man
13280,13280,18-21,Man
13281,13281,45-49,Man
13282,13282,25-29,Woman
13283,13283,45-49,Man
13284,13284,22-24,Woman
13285,13285,22-24,Man
13286,13286,22-24,Man
13287,13287,50-54,Prefer not to say
13288,13288,25-29,Man
13289,13289,30-34,Woman
13290,13290,25-29,Woman
13291,13291,30-34,Man
13292,13292,22-24,Man
13293,13293,30-34,Man
13294,13294,18-21,Man
13295,13295,40-44,Woman
13296,13296,40-44,Man
13297,13297,22-24,Man
13298,13298,45-49,Man
13299,13299,40-44,Woman
13300,13300,45-49,Man
13301,13301,25-29,Man
13302,13302,18-21,Woman
13303,13303,22-24,Man
13304,13304,22-24,Man
13305,13305,25-29,Man
13306,13306,18-21,Man
13307,13307,25-29,Man
13308,13308,60-69,Man
13309,13309,18-21,Man
13310,13310,22-24,Woman
13311,13311,18-21,Man
13312,13312,25-29,Woman
13313,13313,22-24,Woman
13314,13314,18-21,Woman
13315,13315,22-24,Man
13316,13316,50-54,Man
13317,13317,50-54,Man
13318,13318,25-29,Man
13319,13319,25-29,Man
13320,13320,18-21,Woman
13321,13321,25-29,Woman
13322,13322,22-24,Man
13323,13323,25-29,Man
13324,13324,22-24,Man
13325,13325,70+,Man
13326,13326,22-24,Man
13327,13327,30-34,Man
13328,13328,25-29,Man
13329,13329,40-44,Man
13330,13330,30-34,Man
13331,13331,18-21,Man
13332,13332,22-24,Man
13333,13333,18-21,Man
13334,13334,25-29,Man
13335,13335,35-39,Man
13336,13336,25-29,Woman
13337,13337,22-24,Man
